,location_name,diver,buddy,orig_lat,orig_lon,sample_collection_date,year,visibility_m,direction,depth_m,method,block,taxon_id,scientific_name,invert_count,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400,habitat,transect_decimal_latitude,transect_decimal_longitude,event,orig_scientific_name,rank,valid_name,kingdom,phylum,class,order,family,genus,total_count
1762,CBC Lagoon Reef,Zach Foltz,Scott Jones,16.80863,-88.08616,9/30/2017,2017,17,West,6,1,1,spl,Stegastes planifrons,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patch reef,16.80863,-88.0862,CBC Lagoon Reef_2017,Stegastes planifrons,Species,Stegastes planifrons,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,37
1763,CBC Lagoon Reef,Scott Jones,Scott Jones,16.80863,-88.08616,9/30/2017,2017,17,West,6,1,2,Spl,Stegastes planifrons,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patch reef,16.80863,-88.0862,CBC Lagoon Reef_2017,Stegastes planifrons,Species,Stegastes planifrons,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,66
1764,CBC Lagoon Reef,Scott Jones,Zach Foltz,16.80863,-88.08616,9/30/2017,2017,17,W,6,2,2,Shi,Stenopus hispidus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patch reef,16.80863,-88.0862,CBC Lagoon Reef_2017,Stenopus hispidus,Species,Stenopus hispidus,Animalia,Arthropoda,Malacostraca,Decapoda,Stenopodidae,Stenopus,1
1765,CBC Lagoon Reef,Scott Jones,Zach Foltz,16.80863,-88.08616,9/30/2017,2017,17,W,6,2,2,Ssp,Stomatopoda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patch reef,16.80863,-88.0862,CBC Lagoon Reef_2017,Stomatopoda spp.,Order,Stomatopoda,Animalia,Arthropoda,Malacostraca,Stomatopoda,0,0,1
1766,CBC Lagoon Reef,Zach Foltz,Scott Jones,16.80863,-88.08616,9/30/2017,2017,17,West,6,1,1,tbi,Thalassoma bifasciatum,0,0,27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patch reef,16.80863,-88.0862,CBC Lagoon Reef_2017,Thalassoma bifasciatum,Species,Thalassoma bifasciatum,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Thalassoma,30
1767,CBC Lagoon Reef,Scott Jones,Scott Jones,16.80863,-88.08616,9/30/2017,2017,17,West,6,1,2,Tbi,Thalassoma bifasciatum,0,3,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patch reef,16.80863,-88.0862,CBC Lagoon Reef_2017,Thalassoma bifasciatum,Species,Thalassoma bifasciatum,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Thalassoma,25
1768,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,2,2,Aas,Acanthemblemaria aspera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Acanthemblemaria aspera,Species,Acanthemblemaria aspera,Animalia,Chordata,Actinopteri,Blenniiformes,Chaenopsidae,Acanthemblemaria,0
1769,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,2,2,Aas,Acanthemblemaria aspera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Acanthemblemaria aspera,Species,Acanthemblemaria aspera,Animalia,Chordata,Actinopteri,Blenniiformes,Chaenopsidae,Acanthemblemaria,0
1770,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,2,2,Aas,Acanthemblemaria aspera,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Acanthemblemaria aspera,Species,Acanthemblemaria aspera,Animalia,Chordata,Actinopteri,Blenniiformes,Chaenopsidae,Acanthemblemaria,1
1771,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,2,1,aas,Acanthemblemaria aspera,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Acanthemblemaria aspera,Species,Acanthemblemaria aspera,Animalia,Chordata,Actinopteri,Blenniiformes,Chaenopsidae,Acanthemblemaria,3
1772,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,aco,Acanthurus coeruleus,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Acanthurus coeruleus,Species,Acanthurus coeruleus,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,7
1773,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Aba,Acanthurus tractus,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Acanthurus tractus,Species,Acanthurus tractus,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,11
1774,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,atr,Acanthurus tractus,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Acanthurus tractus,Species,Acanthurus tractus,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,5
1775,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,2,2,Ppe,Ancylomenes pedersoni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Periclimenes pedersoni,Species,Ancylomenes pedersoni,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Ancylomenes,1
1776,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Bru,Bodianus rufus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Bodianus rufus,Species,Bodianus rufus,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Bodianus,1
1777,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,bru,Bodianus rufus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Bodianus rufus,Species,Bodianus rufus,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Bodianus,1
1778,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Cro,Canthigaster rostrata,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Canthigaster rostrata,Species,Canthigaster rostrata,Animalia,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Canthigaster,310
1779,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,cro,Canthigaster rostrata,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Canthigaster rostrata,Species,Canthigaster rostrata,Animalia,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Canthigaster,1000
1780,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,cbar,Carangoides bartholomaei,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Carangoides bartholomaei,Species,Carangoides bartholomaei,Animalia,Chordata,Actinopteri,Carangiformes,Carangidae,Carangoides,1
1781,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Cru,Caranx ruber,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Carangoides ruber,Species,Caranx ruber,Animalia,Chordata,Actinopteri,Carangiformes,Carangidae,Caranx,2
1782,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Ccr,Cephalopholis cruentata,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Cephalopholis cruentata,Species,Cephalopholis cruentata,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Cephalopholis,1
1783,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,ccr,Cephalopholis cruentata,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Cephalopholis cruentata,Species,Cephalopholis cruentata,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Cephalopholis,3
1784,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,2,1,clit,Cerithium litteratum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Cerithium litteratum,Species,Cerithium litteratum,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,1
1785,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Cca,Chaetodon capistratus,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Chaetodon capistratus,Species,Chaetodon capistratus,Animalia,Chordata,Actinopteri,Acanthuriformes,Chaetodontidae,Chaetodon,3
1786,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,cca,Chaetodon capistratus,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Chaetodon capistratus,Species,Chaetodon capistratus,Animalia,Chordata,Actinopteri,Acanthuriformes,Chaetodontidae,Chaetodon,2
1787,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Ccy,Chromis cyanea,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Chromis cyanea,Species,Chromis cyanea,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Chromis,4
1788,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,ccy,Chromis cyanea,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Chromis cyanea,Species,Chromis cyanea,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Chromis,1
1789,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Cpa,Clepticus parrae,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Clepticus parrae,Species,Clepticus parrae,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Clepticus,100
1790,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,cpa,Clepticus parrae,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Clepticus parrae,Species,Clepticus parrae,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Clepticus,140
1791,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,2,1,cdi,Coryphopterus dicrus,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Coryphopterus dicrus,Species,Coryphopterus dicrus,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,2
1792,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,2,2,Cgl,Coryphopterus glaucofraenum,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Coryphopterus glaucofraenum,Species,Coryphopterus glaucofraenum,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,3
1793,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,2,1,dan,Diadema antillarum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Diadema antillarum,Species,Diadema antillarum,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,1
1794,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Egu,Epinephelus guttatus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Epinephelus guttatus,Species,Epinephelus guttatus,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,1
1795,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Hfl,Haemulon flavolineatum,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Haemulon flavolineatum,Species,Haemulon flavolineatum,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,1
1796,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Hfl,Haemulon flavolineatum,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Haemulon flavolineatum,Species,Haemulon flavolineatum,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,1
1797,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,hfl,Haemulon flavolineatum,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Haemulon flavolineatum,Species,Haemulon flavolineatum,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,3
1798,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Hpl,Haemulon plumierii,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Haemulon plumierii,Species,Haemulon plumierii,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,2
1799,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,hpl,Haemulon plumierii,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Haemulon plumierii,Species,Haemulon plumierii,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,1
1800,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Hsc,Haemulon sciurus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Haemulon sciurus,Species,Haemulon sciurus,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,1
1801,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Hga,Halichoeres garnoti,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Halichoeres garnoti,Species,Halichoeres garnoti,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,7
1802,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,hga,Halichoeres garnoti,0,0,15,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Halichoeres garnoti,Species,Halichoeres garnoti,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,18
1803,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Hma,Halichoeres maculipinna,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Halichoeres maculipinna,Species,Halichoeres maculipinna,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,5
1804,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,hma,Halichoeres maculipinna,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Halichoeres maculipinna,Species,Halichoeres maculipinna,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,1
1805,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,htr,Holacanthus tricolor,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Holacanthus tricolor,Species,Holacanthus tricolor,Animalia,Chordata,Actinopteri,Acanthuriformes,Pomacanthidae,Holacanthus,2
1806,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Hru,Holocentrus rufus,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Holocentrus rufus,Species,Holocentrus rufus,Animalia,Chordata,Actinopteri,Holocentriformes,Holocentridae,Holocentrus,3
1807,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,hru,Holocentrus rufus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Holocentrus rufus,Species,Holocentrus rufus,Animalia,Chordata,Actinopteri,Holocentriformes,Holocentridae,Holocentrus,1
1808,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Hni,Hypoplectrus nigricans,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Hypoplectrus nigricans,Species,Hypoplectrus nigricans,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Hypoplectrus,2
1809,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,hni,Hypoplectrus nigricans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Hypoplectrus nigricans,Species,Hypoplectrus nigricans,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Hypoplectrus,1
1810,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Lap,Lutjanus apodus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Lutjanus apodus,Species,Lutjanus apodus,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Lutjanidae,Lutjanus,1
1811,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Par,Pomacanthus arcuatus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Pomacanthus arcuatus,Species,Pomacanthus arcuatus,Animalia,Chordata,Actinopteri,Acanthuriformes,Pomacanthidae,Pomacanthus,1
1812,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Sis,Scarus iseri,0,0,12,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Scarus iseri,Species,Scarus iseri,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,24
1813,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,sis,Scarus iseri,0,0,15,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Scarus iseri,Species,Scarus iseri,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,38
1814,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Sti,Serranus tigrinus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Serranus tigrinus,Species,Serranus tigrinus,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Serranus,1
1815,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Sau,Sparisoma aurofrenatum,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Sparisoma aurofrenatum,Species,Sparisoma aurofrenatum,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,5
1816,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,sau,Sparisoma aurofrenatum,0,0,31,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Sparisoma aurofrenatum,Species,Sparisoma aurofrenatum,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,39
1817,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Svi,Sparisoma viride,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Sparisoma viride,Species,Sparisoma viride,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,1
1818,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,svi,Sparisoma viride,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Sparisoma viride,Species,Sparisoma viride,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,4
1819,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Sdi,Stegastes diencaeus,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Stegastes diencaeus,Species,Stegastes diencaeus,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,23
1820,CBC Reef Central,Zach Foltz,Scott Jones,16.8021,-88.078817,10/1/2017,2017,27,West,10,1,1,sdi,Stegastes diencaeus,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Stegastes diencaeus,Species,Stegastes diencaeus,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,15
1821,CBC Reef Central,Scott Jones,Zach Foltz,16.8021,-88.078817,10/1/2017,2017,27,North,10,1,2,Spa,Stegastes partitus,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forereef,16.8021,-88.0788,CBC Reef Central_2017,Stegastes partitus,Species,Stegastes partitus,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,45
